"종목코드","종목명","가격","등락","상한가일수","사유","날짜"
"044180","KD건설",323.0,17.88,"","상장적격성 실질심사 대상 제외 소식에 거래재개 첫날 급등","2017-06-07"
"052770","와이디온라인",5460.0,12.35,"","게임/모바일게임주 강세 속 급등","2017-06-07"
"183300","코미코",21800.0,9.82,"","일부 반도체 장비주 강세 속 급등","2017-06-07"
"080580","오킨스전자",5150.0,9.46,"","일부 반도체 장비주 강세 속 급등","2017-06-07"
"032790","엠젠플러스",11700.0,30.0,1.0,"상장폐지 사유 해소 후 거래재개 첫날 상한가","2017-06-08"
"001510","SK증권",1660.0,16.9,"","공개매각 소식에 급등","2017-06-08"
"042700","한미반도체",9040.0,16.2,"","반도체 장비주 강세 속 급등","2017-06-08"
"065650","메디프론",5830.0,14.09,"","세계 최초 치매돼지 복제 성공 소식 및 치매 정책 수혜 기대감 지속에 치매 관련주 강세 속 급등","2017-06-08"
"039030","이오테크닉스",100000.0,13.25,"","반도체 장비주 강세 속 급등","2017-06-08"
"215600","신라젠",15900.0,11.97,"","항암바이러스 치료제 '펙사벡' 기대감에 급등","2017-06-08"
"038460","바이오스마트",5640.0,11.46,"","세계 최초 치매돼지 복제 성공 소식 및 치매 정책 수혜 기대감 지속에 치매 관련주 강세 속 급등","2017-06-08"
"048410","현대아이비티",6040.0,11.44,"","美 바니스뉴욕과 독점계약 모멘텀 지속에 급등","2017-06-08"
"094850","참좋은레져",10450.0,10.12,"","여행사업부 성장 기대감에 급등","2017-06-08"
"180400","엠지메드",20700.0,29.78,1.0,"무상증자 권리락 효과에 상한가","2017-06-09"
"046120","오르비텍",4120.0,22.99,"","원전 고리1호기 영구정지 소식에 급등","2017-06-09"
"093640","다믈멀티미디어",4065.0,12.76,"","지드래곤 USB 앨범발매에 따른 디지털음원시대 수혜 기대감 부각에 급등","2017-06-09"
"029460","케이씨텍",22100.0,12.47,"","전방산업 투자에 따른 수혜 기대감 지속에 급등","2017-06-09"
"007160","사조산업",87200.0,10.8,"","지주사 전환 기대감 지속에 일부 사조그룹주 상승 속 급등","2017-06-09"
"000150","두산",124500.0,10.67,"","일부 지주사 강세 속 급등","2017-06-09"
"039200","오스코텍",8460.0,10.59,"","글로벌 임상 파이프라인 보유 및 FLT3 저해제 기대감에 급등","2017-06-09"
"000990","동부하이텍",22700.0,10.19,"","IoT 특화 비메모리 수요 급증 예상에 급등","2017-06-09"
"123840","한일진공",3480.0,29.85,1.0,"300억원대 텔콘홀딩스 BW 매각 차익 발생 소식에 상한가","2017-06-12"
"192410","감마누",11550.0,29.48,1.0,"최대주주 변경 수반 주식양수도 계약 체결에 상한가","2017-06-12"
"200230","텔콘",7820.0,27.78,"","엠마우스생명과학 대상 유상증자 및 경영권 양도 계약 소식에 급등","2017-06-12"
"057680","옴니텔",4895.0,13.18,"","비트코인 3,000달러 돌파 소식 속 일부 비트코인 관련주 상승 속 급등","2017-06-12"
"192410","감마누",15000.0,29.87,2.0,"최대주주 변경 수반 주식양수도 계약 체결 모멘텀 지속에 이틀째 상한가","2017-06-13"
"215600","신라젠",18500.0,15.63,"","글로벌 제약사와 기술수출 및 공동임상 논의 소식에 급등","2017-06-13"
"003530","한화투자증권",3750.0,11.44,"","2분기 실적 개선 기대감 지속 및 증시 상승에 증권주 상승 속 급등","2017-06-13"
"008930","한미사이언스",94900.0,9.71,"","한미약품 당뇨신약 임상시험 기대감 지속에 급등","2017-06-13"
"011790","SKC",33800.0,8.86,"","반도체 공정용 中 생산법인 설립 검토 소식에 강세","2017-06-13"
"034220","LG디스플레이",37600.0,7.74,"","OLED 사업 성장 기대감 지속 및 대형 디스플레이 30분기 연속 점유율 1위 소식에 강세","2017-06-13"
"192410","감마누",19500.0,30.0,3.0,"최대주주 변경 수반 주식양수도 계약 체결 모멘텀 지속에 사흘째 상한가","2017-06-14"
"246720","아스타",10000.0,29.53,1.0,"치매국가책임제 시행 가능성에 시장에서 관련주로 부각되며 상한가","2017-06-14"
"003280","흥아해운",1765.0,17.28,"","컨테이너 시장 운임 상승 소식에 해운주 상승 속 급등","2017-06-14"
"099440","스맥",4770.0,13.17,"","삼성전자 산업로봇 시장 진출 소식에 급등","2017-06-14"
"086040","바이오톡스텍",6910.0,12.36,"","국내 민간기업 최초 美 FDA 비임상시험기준(GLP) 적격 승인 소식에 급등","2017-06-14"
"003480","한진중공업홀딩스",6390.0,11.13,"","한진중공업 보유 부동산 재평가 기대감에 급등","2017-06-14"
"161000","애경유화",15300.0,10.47,"","사상 최대 실적 전망에 급등","2017-06-14"
"052020","에스티큐브",6390.0,9.98,"","삼성전자 산업로봇 시장 진출 소식에 지능형로봇/인공지능(AI) 관련주 상승 속 급등","2017-06-14"
"267250","현대로보틱스",423500.0,8.45,"","현대오일뱅크 중간배당 소식 등으로 강세","2017-06-14"
"043580","에임하이",4100.0,29.95,1.0,"Mastery Century Limited 인수 결정에 상한가","2017-06-15"
"020120","다우인큐브",3200.0,29.82,1.0,"웹툰 플랫폼 업체 인수 소식에 상한가","2017-06-15"
"192410","감마누",22350.0,14.62,"","최대주주 변경 수반 주식양수도 계약 체결 모멘텀 지속에 나흘째 급등","2017-06-15"
"107590","미원홀딩스",103000.0,14.32,"","지배구조 개선 수혜 기대감에 급등","2017-06-15"
"086520","에코프로",18500.0,10.78,"","中 전기차 의무판매 수혜 기대감에 2차전지 관련주 강세 속 급등","2017-06-15"
"001820","삼화콘덴서",17000.0,10.75,"","中 전기차 의무판매 수혜 기대감에 전기차 관련주 강세 속 급등","2017-06-15"
"133750","메가엠디",4505.0,10.15,"","정부의 공무원 증가 정책 수혜 기대감에 급등","2017-06-15"
"225530","보광산업",8160.0,29.94,1.0,"중간배당 결정에 상한가","2017-06-16"
"215600","신라젠",23700.0,23.12,"","펙사벡 가치 1조원 분석 모멘텀 지속에 급등","2017-06-16"
"043580","에임하이",4615.0,12.56,"","Mastery Century Limited 인수 결정 모멘텀 지속에 이틀째 급등","2017-06-16"
"057500","SKC 솔믹스",5710.0,11.52,"","반도체 재료/부품 관련주 강세 속 급등","2017-06-16"
"024660","하림홀딩스",4925.0,9.44,"","모회사 제일홀딩스 공모가 확정 속 급등","2017-06-16"
"054620","APS홀딩스",12000.0,9.09,"","AP시스템 2분기 실적 개선 기대감에 급등","2017-06-16"
"128820","대성산업",4195.0,29.88,1.0,"대성합동지주와 합병 기대감 재부각에 상한가","2017-06-19"
"046120","오르비텍",5130.0,29.87,1.0,"고리 원전 1호기 영구 폐쇄에 수혜주로 부각되며 상한가","2017-06-19"
"005620","대성합동지주",66100.0,29.86,1.0,"대성산업과 합병 기대감 재부각에 상한가","2017-06-19"
"048410","현대아이비티",7450.0,21.53,"","중국 생산공장 7월 본격 가동 소식에 급등","2017-06-19"
"900130","웨이포트",2650.0,18.04,"","자진 상장 폐지를 앞두고 급등","2017-06-19"
"018000","유니슨",2810.0,17.57,"","신재생 에너지 확대 정책 기대감에 풍력에너지주 상승 속 급등","2017-06-19"
"028300","에이치엘비",16300.0,17.27,"","자회사 항암신약 美 FDA 희귀의약품 지정 소식에 급등","2017-06-19"
"005420","코스모화학",8250.0,14.11,"","2분기 실적 개선 기대감 지속에 급등","2017-06-19"
"016710","대성홀딩스",11000.0,13.99,"","대성산업·대성합동지주 합병 기대감 재부각에 급등","2017-06-19"
"215600","신라젠",27000.0,13.92,"","펙사벡 가치 1조원 분석 모멘텀 지속에 급등","2017-06-19"
"103130","웅진에너지",7100.0,12.7,"","신재생 에너지 확대 정책 기대감에 태양광에너지주 상승 속 급등","2017-06-19"
"122640","예스티",38550.0,11.58,"","OLED 디스플레이 업계, 93조원 규모의 신규 생산장비 투자 전망에 OLED관련주 상승 속 급등","2017-06-19"
"042940","르네코",1890.0,11.18,"","자금조달 기대감에 급등","2017-06-19"
"078940","일경산업개발",1150.0,10.05,"","신재생 에너지 확대 정책 기대감에 태양광에너지주 상승 속 급등","2017-06-19"
"066110","한프",5940.0,10.0,"","제주 태양광발전소 1조2,600억 수익 확보 소식에 급등","2017-06-19"
"078600","대주전자재료",6200.0,9.73,"","신재생 에너지 확대 정책 기대감에 태양광에너지주 상승 속 급등","2017-06-19"
"011700","한신기계",4885.0,29.92,1.0,"지분 분쟁 본격화 전망에 상한가","2017-06-20"
"038870","에코바이오",12100.0,29.69,1.0,"신재생에너지(바이오가스) 사업 부각에 상한가","2017-06-20"
"900130","웨이포트",3150.0,18.87,"","자진 상장 폐지를 앞두고 이틀째 급등","2017-06-20"
"204990","현성바이탈",8130.0,17.83,"","실적 개선 기대감 지속에 이틀째 급등","2017-06-20"
"099220","SDN",1690.0,9.39,"","탈원전, 신재생 에너지 확대 정책 기대감 지속에 태양광에너지 관련주 상승 속 급등","2017-06-20"
"222420","쎄노텍",4400.0,18.28,"","獨 전기차 판매 급증 소식 속에 2차전지 관련주 상승 속 급등","2017-06-21"
"192410","감마누",26650.0,13.89,"","최대주주 변경 수반 주식양수도 계약 체결 모멘텀 지속에 급등","2017-06-21"
"001820","삼화콘덴서",20200.0,12.22,"","수익성 회복 기대감 지속에 급등","2017-06-21"
"033240","자화전자",21100.0,11.94,"","갤럭시노트8 조기 출시 수혜 기대감에 일부 관련주 상승 속 급등","2017-06-21"
"003520","영진약품",12100.0,10.0,"","COPD신약 임상 결과를 앞두고 급등","2017-06-21"
"018680","서울제약",15450.0,29.83,1.0,"中 업체와 대규모 발기부전치료제 구강붕해필름 공급계약 체결에 상한가","2017-06-22"
"036630","세종텔레콤",1065.0,29.4,1.0,"제4이동통신사 설립요건 변경 소식에 관련주 강세 속 상한가","2017-06-22"
"060570","아이리버",5520.0,27.78,"","SK하이닉스, 도시바 인수 시너지 기대감 부각에 급등","2017-06-22"
"031820","콤텍시스템",1845.0,24.24,"","제4이동통신사 설립요건 변경 소식에 관련주 강세 속 급등","2017-06-22"
"049120","파인디앤씨",3825.0,16.08,"","자회사 흡수합병 소식에 급등","2017-06-22"
"005420","코스모화학",8830.0,10.24,"","전기차 성장 수혜 기대감에 급등","2017-06-22"
"030350","드래곤플라이",5900.0,9.26,"","사옥 매각 등 경영 혁신안 발표 소식에 급등","2017-06-22"
"220260","케이프이에스스팩",3445.0,30.0,1.0,"스팩 합병 상장예비심사 통과에 상한가","2017-06-23"
"064090","한양하이타오",2560.0,12.53,"","文 대통령의 사드 보복조치 해제 요청 언급에 화장품주 상승 속 급등","2017-06-23"
"036570","엔씨소프트",389000.0,11.78,"","주가하락 과도 분석 및 양대 모바일 마켓 매출 1위 소식에 급등","2017-06-23"
"220260","케이프이에스스팩",4475.0,29.9,2.0,"스팩 합병 상장예비심사 통과 모멘텀 지속에 이틀째 상한가","2017-06-26"
"219130","타이거일렉",8590.0,29.95,1.0,"반도체 호황에 따른 매출 성장 기대감에 급등","2017-06-26"
"016740","두올",5940.0,24.66,"","日에어백 제조사 다카타 파산신청 소식에 급등","2017-06-26"
"073640","삼원테크",799.0,23.88,"","유상증자 등 투자유치 추진설에 급등","2017-06-26"
"201490","미투온",9860.0,13.46,"","풀하우스카지노 中 버전 흥행 소식에 급등","2017-06-26"
"207940","삼성바이오로직스",282500.0,13.45,"","자회사 '임랄디' 유럽 판매 허가 임박 소식에 급등","2017-06-26"
"020150","일진머티리얼즈",32150.0,12.02,"","글로벌 전기차 시장 확대 기대감 등으로 2차전지주 강세 속 급등","2017-06-26"
"183300","코미코",24300.0,10.2,"","하반기 대형 수주 지속 전망에 반도체장비주 강세 속 급등","2017-06-26"
"078590","두올산업",2640.0,10.0,"","관계사 두올이 日에어백 제조사 다카타 파산신청 소식에 급등한 가운데, 동반 급등","2017-06-26"
"009150","삼성전기",110000.0,9.45,"","업황 호조에 따른 실적 개선 전망에 급등","2017-06-26"
"046890","서울반도체",21050.0,9.07,"","LED 업계 치킨게임 마무리 국면 돌입에 LED 관련주 상승 속 급등","2017-06-26"
"246690","티에스인베스트먼트",3860.0,29.97,1.0,"창투사 및 4차산업 수혜주 강세 속 상한가","2017-06-27"
"096350","대창솔루션",2280.0,29.91,1.0,"한국가스공사, 셰일가스 280만톤 도입 소식에 수혜주로 부각되며 상한가","2017-06-27"
"241520","DSC인베스트먼트",6250.0,21.6,"","창투사 및 4차산업 수혜주 강세 속 급등","2017-06-27"
"220260","케이프이에스스팩",5230.0,16.87,"","스팩 합병 상장예비심사 통과 모멘텀 지속에 사흘째 급등","2017-06-27"
"077970","STX엔진",19500.0,12.07,"","매각 본격화 기대감 지속에 급등","2017-06-27"
"011560","세보엠이씨",12150.0,11.98,"","SK하이닉스 투자 수혜 기대감에 급등","2017-06-27"
"005420","코스모화학",10550.0,11.64,"","이산화티타늄 가격 강세 전망에 급등","2017-06-27"
"003960","사조대림",28300.0,10.12,"","사조그룹주 강세 속 급등","2017-06-27"
"036000","예림당",12850.0,9.83,"","호실적 기대감에 급등","2017-06-27"
"192410","감마누",28250.0,29.89,1.0,"최대주주 예정 SMV 플랫폼 통한 구매액 월 2,000억원 돌파 소식에 상한가","2017-06-28"
"220260","케이프이에스스팩",6790.0,29.83,1.0,"스팩 합병 상장예비심사 통과 모멘텀 지속에 상한가","2017-06-28"
"001290","골든브릿지증권",1510.0,29.61,1.0,"유상감자 결정에 상한가","2017-06-28"
"038870","에코바이오",12500.0,11.61,"","신고리 5,6호기 공사 중단 소식에 신재생에너지주 강세 속 급등","2017-06-28"
"001230","동국제강",14650.0,9.74,"","철강 주요종목 강세 속 급등","2017-06-28"
"109070","KGP",481.0,30.0,1.0,"위니테크놀러지 흡수합병 결정에 상한가","2017-06-29"
"220260","케이프이에스스팩",8820.0,29.9,1.0,"스팩 합병 상장예비심사 통과 모멘텀 지속에 상한가","2017-06-29"
"252500","IBKS지엠비스팩",2875.0,29.8,1.0,"일부 스팩주 급등 속 상한가","2017-06-29"
"016600","큐캐피탈",1250.0,29.67,1.0,"SK증권 인수전 참여 소식에 상한가","2017-06-29"
"219130","타이거일렉",9420.0,15.87,"","반도체 호황에 따른 매출 성장 기대감 지속에 급등","2017-06-29"
"226350","아이엠텍",3880.0,15.3,"","KGP와 경영권 분쟁 소식에 급등","2017-06-29"
"064820","케이프",3380.0,15.16,"","자회사 케이프투자증권의 SK증권 인수전 참여 소식에 급등","2017-06-29"
"083650","비에이치아이",7480.0,10.81,"","정부 에너지 정책 변화 수혜 기대감 지속에 급등","2017-06-29"
"003530","한화투자증권",3725.0,9.56,"","코스피지수 사상 최고치 경신에 증권주 상승 속 급등","2017-06-29"
"089600","나스미디어",54200.0,9.49,"","2분기 실적 성장 전망에 급등","2017-06-29"
"257730","신한제3호스팩",2795.0,30.0,1.0,"일부 스팩주 급등 속 상한가","2017-06-30"
"263770","신영스팩3호",2700.0,29.81,1.0,"일부 스팩주 급등 속 상한가","2017-06-30"
"109070","KGP",576.0,19.75,"","위니테크놀러지 흡수합병 모멘텀 지속에 이틀째 급등","2017-06-30"
"204990","현성바이탈",9280.0,15.57,"","실적 개선 기대감 및 에이풀 완전 자회사 편입 모멘텀 지속에 이틀째 급등","2017-06-30"
