"종목코드","종목명","가격","등락","상한가일수","사유","날짜"
"043090","팜스웰바이오",6550.0,11.02,"","제약/바이오 관련주 상승 속 급등","2018-04-13"
"091590","남화토건",12950.0,10.68,"","북미 회담 긍정적 전망에 남북경협 관련주 상승 속 급등","2018-04-13"
"083660","CSA 코스믹",13300.0,10.37,"","화장품 관련주 상승 속 중국向 화장품 매출 성장 기대감 지속에 급등","2018-04-13"
"049180","셀루메드",25200.0,29.9,3.0,"골이식재 미국 FDA 승인 모멘텀 지속에 사흘째 상한가","2018-04-16"
"109070","컨버즈",18200.0,30.0,2.0,"바이오웨이, 표적항암제 전임상 연구결과 발표 기대감 지속에 이틀째 상한가","2018-04-16"
"002150","도화엔지니어링",7070.0,29.96,1.0,"남북 SOC 사업 추진 기대감에 상한가","2018-04-16"
"059210","메타바이오메드",6320.0,29.91,1.0,"지난해 의료기기 생산 실적 호조 소식 등으로 의료기기 관련주 상승 속 상한가","2018-04-16"
"097780","에스맥",1895.0,29.79,1.0,"항암개발 자회사 다이노나, 코넥스 상장 추진 소식에 상한가","2018-04-16"
"032820","우리기술",995.0,25.95,"","칼리드 사우디 에너지 장관 방한 예정 소식에 원자력발전 관련주 상승 속 급등","2018-04-16"
"096870","엘디티",4485.0,24.58,"","불꽃 감지 시스템 관련 특허권 취득 모멘텀 지속에 급등","2018-04-16"
"066590","우수AMS",4335.0,21.43,"","전기차 관련주 상승 속 급등","2018-04-16"
"097800","윈팩",2595.0,18.76,"","49.40억원 규모 신규시설 투자 결정 모멘텀 지속에 급등","2018-04-16"
"064510","에코마이스터",7610.0,16.18,"","철도 관련주 상승 속 급등","2018-04-16"
"078600","대주전자재료",21200.0,16.16,"","2차전지 매출 본격화 기대감에 급등","2018-04-16"
"241590","화승엔터프라이즈",22100.0,14.51,"","실적 개선 기대감에 급등","2018-04-16"
"060280","큐렉소",11500.0,14.43,"","지난해 의료기기 생산 실적 호조 소식 등으로 의료기기 관련주 상승 속 급등","2018-04-16"
"196170","알테오젠",42250.0,14.19,"","황반변성 치료제 아일리아 바이오시밀러 긍정적 평가에 급등","2018-04-16"
"234100","세원",12400.0,13.76,"","전기차 관련주 상승 속 급등","2018-04-16"
"015590","대경기계",1330.0,13.68,"","삼성엔지니어링과 143.38억원 규모 공급계약 체결에 급등","2018-04-16"
"150840","인트로메딕",22000.0,13.4,"","지난해 의료기기 생산 실적 호조 소식 등으로 의료기기 관련주 상승 속 급등","2018-04-16"
"003230","삼양식품",89300.0,12.9,"","신제품 판매 호조에 따른 실적 개선 기대감 지속 등으로 급등","2018-04-16"
"138360","에이씨티",5460.0,12.69,"","中 인바운드 증가 기대감에 화장품 관련주 상승 속 급등","2018-04-16"
"043220","에이치엘비파워",1620.0,12.5,"","中 분마그룹과 화장품 유통사업 계약 체결에 급등","2018-04-16"
"263920","에스엔피월드",8560.0,12.48,"","中 인바운드 증가 기대감에 화장품 관련주 상승 속 급등","2018-04-16"
"136510","쎄미시스코",12300.0,12.33,"","전기차 관련주 상승 속 급등","2018-04-16"
"001820","삼화콘덴서",57400.0,12.11,"","전기차 관련주 상승 속 급등","2018-04-16"
"052690","한전기술",31850.0,11.95,"","칼리드 사우디 에너지 장관 방한 예정 소식에 원자력발전 관련주 상승 속 급등","2018-04-16"
"072520","태양씨앤엘",2420.0,11.01,"","총 350억원 규모 CB발행 결정 모멘텀 지속에 급등","2018-04-16"
"058530","크레아플래닛",1530.0,10.47,"","PCB(FPCB 등) 관련주 상승 속 급등","2018-04-16"
"083650","비에이치아이",5130.0,10.09,"","칼리드 사우디 에너지 장관 방한 예정 소식에 원자력발전 관련주 상승 속 급등","2018-04-16"
"097780","에스맥",2460.0,29.82,2.0,"자금조달 기대감 등으로 이틀째 상한가","2018-04-17"
"196450","텔루스",1655.0,29.8,2.0,"799.99억원 규모 유상증자 결정에 이틀째 상한가","2018-04-17"
"018620","우진비앤지",5980.0,30.0,1.0,"해양수산부와 해조류 항암물질 대량생산 관련 간담회 예정 소식에 상한가","2018-04-17"
"074610","나노메딕스",26450.0,29.98,1.0,"뇌신경 질환 치료제 개발 기대감 지속 등으로 상한가","2018-04-17"
"036170","씨티엘",4990.0,29.95,1.0,"크립토컴퍼니, 거래소 기술 전문기업 비트홀라와 기술 제휴 소식에 상한가","2018-04-17"
"148140","비디아이",12900.0,29.91,1.0,"2,219.51억원 규모 풍력 발전설비 공급 계약 체결에 상한가","2018-04-17"
"032820","우리기술",1290.0,29.65,1.0,"80억원 규모 CB발행 결정에 상한가","2018-04-17"
"078130","국일제지",1030.0,29.4,1.0,"수소차 관련주 상승 속 투자사 필로시스, 美 FDA 기준 충족 혈당측정기 개발 부각에 상한가","2018-04-17"
"050120","라이브플렉스",1445.0,18.93,"","크립토컴퍼니, 거래소 기술 전문기업 비트홀라와 기술 제휴 소식에 급등","2018-04-17"
"068050","팬엔터테인먼트",6000.0,17.19,"","엔터테인먼트 관련주 상승 속 급등","2018-04-17"
"090080","평화산업",2970.0,15.12,"","수소차 관련주로 부각되며 급등","2018-04-17"
"010600","웰바이오텍",3920.0,14.62,"","바이오 산업 진출 본격화 기대감 지속 등에 급등","2018-04-17"
"059210","메타바이오메드",7180.0,13.61,"","일부 의료기기 관련주 상승 속 급등","2018-04-17"
"009470","삼화전기",21000.0,13.51,"","삼화콘덴서 그룹주 동반 상승 속 급등","2018-04-17"
"112040","위메이드",58900.0,12.62,"","중전열중문화발전과 '미르의 전설2' 공동사업 기대감에 급등","2018-04-17"
"051780","큐로홀딩스",1095.0,12.42,"","엔터테인먼트 관련주 상승 속 급등","2018-04-17"
"089850","유비벨록스",12000.0,11.11,"","中 카드 수주물량 급증에 따른 성장 기대감에 급등","2018-04-17"
"002150","도화엔지니어링",7780.0,10.04,"","남북 SOC 사업 추진 기대감 지속에 급등","2018-04-17"
"035600","KG이니시스",25050.0,9.39,"","1분기 호실적 발표에 급등","2018-04-17"
"069140","누리플랜",6760.0,30.0,1.0,"DMZ 평화공원 조성 기대감에 관련주로 부각되며 상한가","2018-04-18"
"014970","삼륭물산",7500.0,29.98,1.0,"DMZ 평화공원 조성 기대감에 관련주로 부각되며 상한가","2018-04-18"
"071950","코아스",2255.0,29.97,1.0,"DMZ 평화공원 조성 기대감에 관련주로 부각되며 상한가","2018-04-18"
"138610","나이벡",21500.0,29.91,1.0,"펩타이드 기반 골다공증 치료제 기술이전 기대감에 상한가","2018-04-18"
"049630","재영솔루텍",3605.0,29.91,1.0,"트럼프 美 대통령, 南·北 종전협정 언급 소식 등에 남북경협 관련주 상승 속 상한가","2018-04-18"
"198440","고려시멘트",2935.0,29.87,1.0,"시멘트 관련주 강세 속 상한가","2018-04-18"
"033340","좋은사람들",6650.0,25.95,"","트럼프 美 대통령, 南·北 종전협정 언급 소식 등에 남북경협 관련주 상승 속 급등","2018-04-18"
"006490","인스코비",13750.0,19.57,"","셀루메드 지분 양수 결정에 급등","2018-04-18"
"014990","인디에프",3000.0,19.52,"","트럼프 美 대통령, 南·北 종전협정 언급 소식 등에 남북경협 관련주 상승 속 급등","2018-04-18"
"018620","우진비앤지",7080.0,18.39,"","해양수산부와 해조류 항암물질 대량생산 관련 간담회 예정 모멘텀 지속에 급등","2018-04-18"
"032820","우리기술",1490.0,15.5,"","트럼프 美 대통령, 南·北 종전협정 언급 소식 등에 철도 관련주 상승 속 급등","2018-04-18"
"056090","유앤아이",16500.0,15.38,"","플라즈마 발생 RF 장비 유럽 최종 판매허가 취득에 급등","2018-04-18"
"025860","남해화학",16300.0,15.19,"","트럼프 美 대통령, 南·北 종전협정 언급 소식 등에 남북경협 관련주 상승 속 급등","2018-04-18"
"006390","현대시멘트",16300.0,14.79,"","시멘트 관련주 강세 속 급등","2018-04-18"
"069460","대호에이엘",3585.0,14.17,"","트럼프 美 대통령, 南·北 종전협정 언급 소식 등에 철도 관련주 상승 속 급등","2018-04-18"
"024810","이화전기",433.0,13.35,"","트럼프 美 대통령, 南·北 종전협정 언급 소식 등에 전력설비 관련주 상승 속 급등","2018-04-18"
"026040","제이에스티나",11000.0,13.05,"","트럼프 美 대통령, 南·北 종전협정 언급 소식 등에 남북경협 관련주 상승 속 급등","2018-04-18"
"183190","아세아시멘트",111000.0,12.69,"","시멘트 관련주 강세 속 한라시멘트 인수 효과 기대감에 급등","2018-04-18"
"038500","삼표시멘트",3970.0,10.58,"","시멘트 관련주 강세 속 급등","2018-04-18"
"115480","씨유메디칼",3520.0,10.17,"","일부 의료기기 관련주 상승 속 급등","2018-04-18"
"001840","이화공영",9750.0,30.0,1.0,"南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 상한가","2018-04-19"
"058730","다스코",8970.0,30.0,1.0,"南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 상한가","2018-04-19"
"091590","남화토건",18200.0,30.0,1.0,"南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 상한가","2018-04-19"
"001260","남광토건",26050.0,29.93,1.0,"南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 상한가","2018-04-19"
"014790","한라",5730.0,29.93,1.0,"南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 상한가","2018-04-19"
"026150","특수건설",7380.0,29.93,1.0,"南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 상한가","2018-04-19"
"033340","좋은사람들",8640.0,29.92,1.0,"南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 상한가","2018-04-19"
"226360","이엑스티",2910.0,29.91,1.0,"대북 관련주 강세 속 기초지반분야 기술 기업 부각에 상한가","2018-04-19"
"002410","범양건영",2695.0,29.88,1.0,"南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 상한가","2018-04-19"
"024810","이화전기",562.0,29.79,1.0,"南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 상한가","2018-04-19"
"006390","현대시멘트",21150.0,29.75,1.0,"南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 상한가","2018-04-19"
"046120","오르비텍",5800.0,27.75,"","원자력발전 관련주 상승 속 급등","2018-04-19"
"008970","동양철관",1970.0,27.1,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"198440","고려시멘트",3710.0,26.41,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"017040","광명전기",4790.0,25.72,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"004980","성신양회",7510.0,22.91,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"001470","삼부토건",8570.0,21.91,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"007110","일신석재",2600.0,20.65,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"038500","삼표시멘트",4780.0,20.4,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"046940","우원개발",7230.0,19.31,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"069460","대호에이엘",4230.0,17.99,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"196450","텔루스",1950.0,17.82,"","799.99억원 규모 유상증자 결정 모멘텀 지속에 급등","2018-04-19"
"025950","동신건설",11000.0,17.77,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"002900","동양물산",2450.0,16.67,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"007610","선도전기",8910.0,16.47,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"010960","삼호개발",6450.0,16.43,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"017800","현대엘리베이",104000.0,16.33,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"025860","남해화학",18900.0,15.95,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"003300","한일시멘트",147500.0,15.69,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"032820","우리기술",1715.0,15.1,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"043910","자연과환경",2580.0,14.41,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"008420","문배철강",3450.0,14.24,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"013810","스페코",3950.0,14.16,"","대북 관련주 강세 속 아스팔트 수요 증가 기대감에 급등","2018-04-19"
"014990","인디에프",3420.0,14.0,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"154030","아시아종묘",4900.0,13.95,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"003010","혜인",5040.0,13.51,"","신흥국 건설기계시장 판매 호조 등에 건설기계 관련주 상승 속 급등","2018-04-19"
"013360","일성건설",2000.0,12.99,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"048470","대동스틸",9410.0,12.97,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"004200","고려개발",6700.0,12.61,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"183190","아세아시멘트",125000.0,12.61,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"017510","세명전기",9400.0,12.31,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"000720","현대건설",49650.0,12.2,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"004440","대림씨엔에스",11650.0,12.02,"","대북 관련주 강세 속 아스팔트 수요 증가 기대감에 급등","2018-04-19"
"023350","한국종합기술",7610.0,11.91,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"006340","대원전선",2050.0,11.41,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"005960","동부건설",10850.0,11.17,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"114190","웰크론강원",2955.0,11.09,"","원자력발전 관련주 상승 속 급등","2018-04-19"
"004960","한신공영",22450.0,10.59,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"045390","대아티아이",3395.0,10.59,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
"001550","조비",17650.0,10.31,"","南·北 종전협상 기대감 지속 등에 대북 관련주 강세 속 급등","2018-04-19"
