"종목코드","종목명","가격","등락","상한가일수","사유","날짜"
"011810","STX",2990.0,30.0,1.0,"매각 기대감이 지속되며 상한가","2016-08-23"
"193250","와이제이엠게임즈",5290.0,29.98,1.0,"日 게임사와 VR게임 사업 관련 MOU 체결 소식에 상한가","2016-08-23"
"010240","흥국",9600.0,23.55,"","2분기 실적 개선 모멘텀이 지속되며 급등","2016-08-23"
"071970","STX중공업",2400.0,17.65,"","STX 매각 기대감이 지속되며 급등","2016-08-23"
"003350","한국화장품제조",40600.0,15.5,"","국내 면세점 매출액 최대치 달성에 화장품 관련주 상승 속 급등","2016-08-23"
"077970","STX엔진",7470.0,13.01,"","STX 매각 기대감이 지속되며 급등","2016-08-23"
"140410","메지온",28650.0,11.7,"","폰탄수술환자치료제 美 임상3상 개시 소식에 급등","2016-08-23"
"019170","신풍제약",7850.0,10.88,"","국내 콜레라 환자 발생 소식에 백신/진단시약/방역 관련주 상승 속 급등","2016-08-23"
"117930","한진해운",1935.0,9.94,"","추가 자구안 제출 기대감에 급등","2016-08-23"
"012510","더존비즈온",21500.0,9.14,"","저평가 분석에 급등","2016-08-23"
"041910","에스텍파마",17400.0,9.09,"","국내 콜레라 환자 발생 소식에 백신/진단시약/방역 관련주 상승 속 급등","2016-08-23"
"900130","웨이포트",1365.0,30.0,1.0,"선강퉁 시행에 따른 재조명 기대감에 국내 상장 중국기업 강세 속 상한가","2016-08-24"
"043580","에임하이",9210.0,29.9,1.0,"임시주총 기대감에 상한가","2016-08-24"
"027390","한화갤러리아타임월드",51500.0,29.89,1.0,"면세점 사업 기대감에 상한가","2016-08-24"
"039290","인포뱅크",10750.0,24.85,"","삼성, 자율주행차 핵심부품 업체 투자 소식에 자율주행차 관련주 상승 속 급등","2016-08-24"
"147830","제룡산업",5740.0,17.62,"","러-중-한-일 ‘통합 전력 그리드’ 프로젝트 논의 본격화 기대감에 급등","2016-08-24"
"115570","스타플렉스",9800.0,13.82,"","2분기 실적 호조 모멘텀이 지속되며 급등","2016-08-24"
"900250","크리스탈신소재",4500.0,13.64,"","선강퉁 시행에 따른 재조명 기대감에 국내 상장 중국기업 강세 속 급등","2016-08-24"
"900110","이스트아시아홀딩스",1305.0,12.02,"","선강퉁 시행에 따른 재조명 기대감에 국내 상장 중국기업 강세 속 급등","2016-08-24"
"191420","테고사이언스",59500.0,9.38,"","2분기 실적 호조 모멘텀이 지속되며 급등","2016-08-24"
"066310","큐에스아이",10100.0,9.07,"","삼성, 자율주행차 핵심부품 업체 투자 소식에 관련 기술을 보유하고 있다는 점이 시장에서 부각되며 급등","2016-08-24"
"215480","대우SBI스팩1호",2655.0,29.83,1.0,"일부 스팩주 급등 속 상한가","2016-08-25"
"095190","이엠코리아",5100.0,18.47,"","선박평형수 처리 의무화 수혜 기대감에 급등","2016-08-25"
"092460","한라IMS",18350.0,15.41,"","선박평형수 처리장치 시장 개화의 최대 수혜주 분석에 급등","2016-08-25"
"218150","하나머스트5호스팩",2690.0,14.47,"","일부 스팩주 급등","2016-08-25"
"057500","SKC 솔믹스",2540.0,12.14,"","태양광 사업부문 자산 양도 모멘텀이 지속되며 급등","2016-08-25"
"900130","웨이포트",1500.0,9.89,"","선강퉁 시행에 따른 국내상장 중국기업 재조명 기대감이 지속되며 이틀째 급등","2016-08-25"
"096690","세우테크",1190.0,29.49,1.0,"액면분할 후 거래재개 첫날 상한가","2016-08-26"
"006140","피제이전자",9950.0,22.39,"","현대중공업과 466억원 규모 공급계약 체결에 급등","2016-08-26"
"027390","한화갤러리아타임월드",55900.0,17.93,"","면세점 사업 기대감이 지속되며 급등","2016-08-26"
"048770","TPC",6870.0,10.99,"","美 글로벌기업과 인공지능로봇 국내 독점판매계약 체결 소식에 급등","2016-08-26"
"009290","광동제약",9630.0,9.18,"","저평가 분석에 급등","2016-08-26"
"001420","태원물산",5390.0,29.88,1.0,"안철수 전 대표의 대권 도전 시사 발언 영향에 관련주 강세 속 상한가","2016-08-29"
"004770","써니전자",4710.0,24.6,"","안철수 전 대표의 대권 도전 시사 발언 영향에 관련주 강세 속 급등","2016-08-29"
"053800","안랩",63000.0,16.67,"","안철수 전 대표의 대권 도전 시사 발언 영향에 관련주 강세 속 급등","2016-08-29"
"092040","아미코젠",62900.0,14.78,"","미생물 세파항생제 관련 제조기술 개발 소식에 급등","2016-08-29"
"147830","제룡산업",6860.0,13.39,"","유라시아 철도 건설 협력개발 기대감에 급등","2016-08-29"
"006220","제주은행",8890.0,11.4,"","美 금리인상 가능성 확대 소식에 은행주 상승 속 급등","2016-08-29"
"090370","아비스타",2065.0,29.87,1.0,"中 상해방직그룹과 공동사업추진 합의 소식에 상한가","2016-08-30"
"051160","지어소프트",3070.0,29.81,1.0,"뽀로로 증강현실(AR)·가상현실(VR) 출시 소식에 상한가","2016-08-30"
"089140","넥스턴",25700.0,17.89,"","유무상증자 결정에 급등","2016-08-30"
"001420","태원물산",6050.0,12.24,"","안철수 전 대표의 대권 도전 시사 발언 모멘텀이 지속되며 급등","2016-08-30"
"117670","알파홀딩스",11450.0,11.17,"","삼성SDS, 중소기업 대상 IoT 지원사업 참여 소식에 사물인터넷 관련주 상승 속 급등","2016-08-30"
"122800","썬텍",3535.0,10.99,"","최대주주 변경 소식에 급등","2016-08-30"
"001820","삼화콘덴서",11050.0,10.72,"","전력저장장치(ESS) 수출 육성 방안 발표로 급등","2016-08-30"
"223310","이에스브이",11800.0,10.28,"","美 상업용 드론 규정 정식 발효 소식에 드론관련주 상승 속 급등","2016-08-30"
"050320","에스아이티글로벌",3240.0,9.09,"","액면분할 후 거래재개 첫날 급등","2016-08-30"
"011200","현대상선",9330.0,25.57,"","한진해운 법정관리 반사이익 기대감에 급등","2016-08-31"
"094360","칩스앤미디어",15300.0,13.75,"","Manulife Asset Management(Hong Kong) Limited의 신규 지분 취득 소식에 급등","2016-08-31"
"000230","일동홀딩스",37650.0,11.06,"","분할 상장 첫날 급등","2016-08-31"
"003280","흥아해운",1415.0,10.98,"","한진해운 법정관리 반사이익 기대감에 급등","2016-08-31"
"101390","아이엠",5610.0,10.0,"","삼성전자 피코 프로젝터 'S빔' 출시 소식에 급등","2016-08-31"
"089140","넥스턴",28250.0,9.92,"","유무상증자 결정 모멘텀 지속에 이틀째 급등","2016-08-31"
"220260","엘아이지이에스스팩",2925.0,30.0,1.0,"일부 스팩주 급등 속 상한가","2016-09-01"
"214680","한화에이스스팩1호",3370.0,29.87,1.0,"일부 스팩주 급등 속 상한가","2016-09-01"
"018700","바른손",9220.0,18.97,"","문재인, 차기 대선후보 지지율 오차범위 내로 반기문 총장 추격 소식에 급등","2016-09-01"
"053290","능률교육",7410.0,16.69,"","교육주 강세 속 급등","2016-09-01"
"014200","광림",5970.0,16.6,"","반기문, 차기 대선후보 지지율 1위 소식에 급등","2016-09-01"
"029780","삼성카드",50900.0,15.03,"","579만주 규모 자사주 취득 결정에 급등","2016-09-01"
"096240","청담러닝",26200.0,12.45,"","베트남 에이프릴 어학원 인기 지속에 급등","2016-09-01"
"027390","한화갤러리아타임월드",59500.0,11.21,"","면세점 사업 기대감이 지속되며 급등","2016-09-01"
"043580","에임하이",8450.0,10.31,"","中 모모 플랫폼 진출 소식에 급등","2016-09-01"
"003490","대한항공",34550.0,9.51,"","한진해운 리스크 해소 분석에 급등","2016-09-01"
"003280","흥아해운",1900.0,29.69,1.0,"한진해운 법정관리 반사이익 기대감이 지속되며 상한가","2016-09-02"
"122800","썬텍",3785.0,19.03,"","사우디 칼리드 왕자와 독점 컨설팅 계약 체결 소식에 급등","2016-09-02"
"044480","유니더스",9510.0,16.4,"","지카바이러스, 싱가포르서 급속 확산 소식에 지카바이러스 관련주 상승 속 급등","2016-09-02"
"017180","명문제약",6090.0,15.12,"","지카바이러스, 싱가포르서 급속 확산 소식에 지카바이러스 관련주 상승 속 급등","2016-09-02"
"046310","백금T&A",5720.0,14.4,"","유상증자 권리락 효과가 지속되며 급등","2016-09-02"
"001550","조비",16400.0,13.1,"","일부 비료주 급등","2016-09-02"
"097870","효성오앤비",16500.0,11.11,"","일부 비료주 급등 속 자사주 취득 모멘텀이 지속되며 급등","2016-09-02"
"900270","헝셩그룹",4290.0,30.0,1.0,"올해 순이익 15% 현금배당 소식에 상한가","2016-09-05"
"177350","베셀",15950.0,21.29,"","주당 1주 무상증자 결정에 급등","2016-09-05"
"079190","EMW",3410.0,12.36,"","갤럭시노트7 리콜로 인한 차세대 공기아연전지 수혜주로 부각되며 급등","2016-09-05"
"900050","중국원양자원",1785.0,11.91,"","국내 상장 중국기업 강세 속 급등","2016-09-05"
"042040","케이피엠테크",17650.0,8.62,"","셀티스팜 및 중원제약 주식 취득 결정에 급등","2016-09-05"
"117930","한진해운",1390.0,29.91,1.0,"자금수혈 기대감 등으로 상한가","2016-09-06"
"123840","한일진공",5460.0,23.95,"","케이피엠테크, 텔콘과 바이오사업 협력 소식에 급등","2016-09-06"
"042040","케이피엠테크",20600.0,16.71,"","텔콘과 바이오사업 협력 소식에 급등","2016-09-06"
"122800","썬텍",4750.0,15.43,"","사우디 칼리드 왕자와 독점 컨설팅 계약 체결 모멘텀이 지속되며 급등","2016-09-06"
"077500","유니퀘스트",5650.0,13.45,"","자회사, 삼성전자에 스마트폰 지문인식 모듈 공급 기대감에 급등","2016-09-06"
"900050","중국원양자원",1945.0,8.96,"","자회사의 수산물 판매계약 체결 소식에 급등","2016-09-06"
"200230","텔콘",8350.0,29.86,1.0,"액면분할 후 거래재개 첫날 상한가","2016-09-07"
"003280","흥아해운",2355.0,29.75,1.0,"한진해운 사태 수혜 전망에 상한가","2016-09-07"
"018700","바른손",13350.0,29.61,1.0,"문재인 관련주 강세 속 상한가","2016-09-07"
"118000","우리들휴브레인",13250.0,21.56,"","도이치파이낸셜㈜ 지분 처분 결정 및 문재인 관련주 강세에 급등","2016-09-07"
"010050","우리종금",797.0,17.21,"","증권사 전환 추진 소식에 급등","2016-09-07"
"004720","우리들제약",19850.0,15.74,"","문재인 관련주 강세 속 급등","2016-09-07"
"004770","써니전자",5080.0,9.13,"","일부 안철수 관련주 상승 속 급등","2016-09-07"
"041960","코미팜",48550.0,29.99,1.0,"호주시장 내 PAX-1(KOMINOX) 공급(판매) 허가 획득 소식에 상한가","2016-09-08"
"065060","지엔코",4410.0,29.9,1.0,"반기문 관련주로 부각되며 상한가","2016-09-08"
"225530","보광산업",20950.0,29.72,1.0,"무상증자 및 현금배당 결정에 상한가","2016-09-08"
"099830","씨그널엔터테인먼트그룹",1755.0,20.62,"","中 화이자신과 합작법인 설립 확정 소식에 급등","2016-09-08"
"214310","세미콘라이트",14600.0,15.87,"","경영권분쟁 관련 소송 취하 소식에 급등","2016-09-08"
"014200","광림",7710.0,14.9,"","반기호씨 사외이사직 유지 소식에 급등","2016-09-08"
"109610","에스와이패널",20400.0,12.4,"","베트남에 CGL·CCL 대규모 투자에 따른 성장 기대감에 급등","2016-09-08"
"038870","에코바이오",17000.0,12.21,"","반기문 관련주로 부각되며 급등","2016-09-08"
"014910","성문전자",13200.0,11.86,"","반기문 관련주 상승 속 급등","2016-09-08"
"048770","TPC",7270.0,9.65,"","검단스마트시티 사업 추진 기대감에 보유 부동산 가치가 부각되며 급등","2016-09-08"
"065060","지엔코",5730.0,29.93,2.0,"반기문 관련주 모멘텀이 지속되며 이틀째 상한가","2016-09-09"
"038870","에코바이오",22100.0,30.0,1.0,"반기문 관련주 모멘텀이 지속되며 상한가","2016-09-09"
"048430","유라테크",13500.0,29.81,1.0,"반기문 관련주로 시장에서 부각되며 상한가","2016-09-09"
"051780","큐로홀딩스",2745.0,29.79,1.0,"반기문 관련주 모멘텀이 지속되며 상한가","2016-09-09"
"147830","제룡산업",10150.0,23.63,"","반기문 관련주로 시장에서 부각되며 급등","2016-09-09"
"065450","빅텍",3160.0,17.47,"","북한 5차 핵실험 단행에 관련주 상승 속 급등","2016-09-09"
"042040","케이피엠테크",19400.0,15.82,"","텔콘과 바이오사업 협력 모멘텀이 지속되며 급등","2016-09-09"
"047080","한빛소프트",8000.0,12.83,"","오디션 모바일 中 사전예약 200만명 돌파 소식에 급등","2016-09-09"
"016600","큐캐피탈",1995.0,29.97,1.0,"반기문 관련주로 부각되며 상한가","2016-09-12"
"005030","부산주공",3275.0,29.96,1.0,"반기문 관련주로 부각되며 상한가","2016-09-12"
"109610","에스와이패널",28850.0,29.95,1.0,"베트남에 CGL·CCL 대규모 투자에 따른 성장 기대감이 지속되며 상한가","2016-09-12"
"049120","파인디앤씨",2995.0,29.93,1.0,"반기문 관련주로 부각되며 상한가","2016-09-12"
"003310","대주산업",2440.0,29.79,1.0,"안희정 관련주로 부각되며 상한가","2016-09-12"
"009810","고려포리머",1485.0,29.69,1.0,"반기문 관련주로 부각되며 상한가","2016-09-12"
"147830","제룡산업",12000.0,18.23,"","반기문 관련주로 시장에서 부각되며 급등","2016-09-12"
"046310","백금T&A",6620.0,16.14,"","안희정 관련주로 부각되며 급등","2016-09-12"
"065170","넥스트BT",2800.0,14.05,"","반기문 관련주로 부각되며 급등","2016-09-12"
"050090","휘닉스소재",1930.0,11.88,"","반기문 관련주로 부각되며 급등","2016-09-12"
"204840","IBKS제2호스팩",7390.0,11.63,"","지엘팜텍㈜과 합병을 앞두고 급등","2016-09-12"
"042040","케이피엠테크",21650.0,11.6,"","Emmaus Life Sciences Inc.와 상호 투자계약 체결에 급등","2016-09-12"
"065060","지엔코",6340.0,10.65,"","반기문 관련주로 부각되며 급등","2016-09-12"
"049120","파인디앤씨",3890.0,29.88,2.0,"반기문 관련주로 부각되며 이틀째 상한가","2016-09-13"
"002900","동양물산",3410.0,29.9,1.0,"원샷법 시행에 따른 사업재편계획 승인 완료 모멘텀 지속에 상한가","2016-09-13"
"053260","금강철강",5190.0,24.91,"","반기문 관련주로 부각되며 급등","2016-09-13"
"097520","엠씨넥스",24950.0,24.13,"","실리콘밸리 자율주행차 시험 운행 허가 소식 등에 따른 자율주행차 관련주 상승 속 급등","2016-09-13"
"018700","바른손",15000.0,23.46,"","문재인 관련주로 부각되며 급등","2016-09-13"
"054540","삼영엠텍",4450.0,20.43,"","경주 지역 규모 5.8 지진 발생 소식에 재난/안전 관련주 상승 속 급등","2016-09-13"
"039290","인포뱅크",9800.0,18.64,"","실리콘밸리 자율주행차 시험 운행 허가 소식 등에 따른 자율주행차 관련주 상승 속 급등","2016-09-13"
"014910","성문전자",13200.0,16.81,"","반기문 관련주로 부각되며 급등","2016-09-13"
"039240","경남스틸",11500.0,10.58,"","반기문 관련주로 시장에서 부각되며 급등","2016-09-13"
"118000","우리들휴브레인",13150.0,10.04,"","문재인 관련주로 부각되며 급등","2016-09-13"
"024800","유성티엔에스",7200.0,9.26,"","문재인 관련주로 부각되며 급등","2016-09-13"
"009810","고려포리머",1615.0,8.75,"","한국전력 자회사 등에 유연탄 공급관련 입찰을 검토중이라는 소식에 급등","2016-09-13"
"066790","씨씨에스",2650.0,29.9,1.0,"반기문 총장, 내년 초 귀국 소식에 관련주 급등 속 상한가","2016-09-19"
"037370","EG",15500.0,29.71,1.0,"반기문 대권 행보에 정치적 조력자로 알려진 김종필 관련주로 새롭게 부각되며 상한가","2016-09-19"
"005110","한창",7270.0,26.0,"","반기문 총장, 내년 초 귀국 소식에 관련주 급등","2016-09-19"
"023600","삼보판지",9100.0,24.32,"","반기문 총장, 내년 초 귀국 소식에 관련주 급등","2016-09-19"
